Mod:Item:MetaData, Localized Name
buildcrafttransport:wire:12, §z§c§6Brown§r Pipe Wire
buildcrafttransport:wire:13, §z§d§aGreen§r Pipe Wire
buildcrafttransport:wire:14, §z§e§cRed§r Pipe Wire
buildcrafttransport:wire:15, §0§7Black§r Pipe Wire
buildcraftsilicon:laser, Laser
buildcraftsilicon:assembly_table, Assembly Table
buildcraftsilicon:advanced_crafting_table, Advanced Crafting Table
buildcraftsilicon:integration_table, Integration Table
buildcraftsilicon:redstone_chipset:0, Redstone Chipset
buildcraftsilicon:redstone_chipset:1, Iron Chipset
buildcraftsilicon:redstone_chipset:2, Golden Chipset
buildcraftsilicon:redstone_chipset:3, Quartz Chipset
buildcraftsilicon:redstone_chipset:4, Diamond Chipset
buildcraftsilicon:plug_gate, item.gate.name
buildcraftsilicon:plug_lens:0, §0§7Black§r Lens
buildcraftsilicon:plug_lens:1, §z§e§cRed§r Lens
buildcraftsilicon:plug_lens:2, §z§d§aGreen§r Lens
buildcraftsilicon:plug_lens:3, §z§c§6Brown§r Lens
buildcraftsilicon:plug_lens:4, §9§9Blue§r Lens
buildcraftsilicon:plug_lens:5, §z§a§dPurple§r Lens
buildcraftsilicon:plug_lens:6, §z§9§3Cyan§r Lens
buildcraftsilicon:plug_lens:7, §z§8§7Light Gray§r Lens
buildcraftsilicon:plug_lens:8, §z§7§7Gray§r Lens
buildcraftsilicon:plug_lens:9, §z§6§dPink§r Lens
buildcraftsilicon:plug_lens:10, §z§5§aLime§r Lens
buildcraftsilicon:plug_lens:11, §z§4§eYellow§r Lens
buildcraftsilicon:plug_lens:12, §z§3§bLight Blue§r Lens
buildcraftsilicon:plug_lens:13, §z§2§dMagenta§r Lens
buildcraftsilicon:plug_lens:14, §z§1§6Orange§r Lens
buildcraftsilicon:plug_lens:15, §z§0§fWhite§r Lens
buildcraftsilicon:plug_lens:16, §0§7Black§r Filter
buildcraftsilicon:plug_lens:17, §z§e§cRed§r Filter
buildcraftsilicon:plug_lens:18, §z§d§aGreen§r Filter
buildcraftsilicon:plug_lens:19, §z§c§6Brown§r Filter
buildcraftsilicon:plug_lens:20, §9§9Blue§r Filter
buildcraftsilicon:plug_lens:21, §z§a§dPurple§r Filter
buildcraftsilicon:plug_lens:22, §z§9§3Cyan§r Filter
buildcraftsilicon:plug_lens:23, §z§8§7Light Gray§r Filter
buildcraftsilicon:plug_lens:24, §z§7§7Gray§r Filter
buildcraftsilicon:plug_lens:25, §z§6§dPink§r Filter
buildcraftsilicon:plug_lens:26, §z§5§aLime§r Filter
buildcraftsilicon:plug_lens:27, §z§4§eYellow§r Filter
buildcraftsilicon:plug_lens:28, §z§3§bLight Blue§r Filter
buildcraftsilicon:plug_lens:29, §z§2§dMagenta§r Filter
buildcraftsilicon:plug_lens:30, §z§1§6Orange§r Filter
buildcraftsilicon:plug_lens:31, §z§0§fWhite§r Filter
buildcraftsilicon:plug_lens:32, Clear Lens
buildcraftsilicon:plug_lens:33, Clear Filter
buildcraftsilicon:plug_pulsar, Pipe Pulsar
buildcraftsilicon:plug_light_sensor, Light Sensor
buildcraftenergy:glob_of_oil, item.globOil.name
theoneprobe:probe, The One Probe
theoneprobe:creativeprobe, The Creative Probe
theoneprobe:probenote, The One Probe Read Me
theoneprobe:diamond_helmet_probe:0, Diamond Helmet with Probe
theoneprobe:gold_helmet_probe:0, Gold Helmet with Probe
theoneprobe:iron_helmet_probe:0, Iron Helmet with Probe
theoneprobe:probe_goggles, The One Probe (Bauble)
buildcraftfactory:autoworkbench_item, Auto Workbench
buildcraftfactory:mining_well, Mining Well
buildcraftfactory:pump, Pump
buildcraftfactory:flood_gate, Flood Gate
buildcraftfactory:tank, Tank
buildcraftfactory:chute, Chute
buildcraftfactory:distiller, Distiller
buildcraftfactory:heat_exchange, Heat Exchanger
buildcraftfactory:water_gel_spawn, Water Gelifier
buildcraftfactory:gel, Gelled Water
buildcraftrobotics:zone_planner, Zone Planner
flansmod:ak47, AK47
flansmod:german_item, German Weapons Box
flansmod:su25, SU 25
flansmod:americansnowpants, American WW2 Snow Pants
flansmod:browning, Browning .30Cal
flansmod:stingerammo:0, Stinger Missile
flansmod:juggernauthelmet, Juggernaut Helmet (Green)
flansmod:flanmwburstfire, Burst Fire Modification
flansmod:m4carbineammo:0, M4 Carbine Ammo
flansmod:skorpion, Skorpion
flansmod:25dartbelt:0, Nerf 25 Dart Belt
flansmod:mtarammo:0, MTAR Ammo
flansmod:uziammo:0, Mini-Uzi Ammo
flansmod:largeelectricengine, Large Electric Engine
flansmod:metalcockpit, Metal Cockpit
flansmod:mwammobag, Deployable Ammo Bag
flansmod:kv1, KV-1
flansmod:mtar, MTAR
flansmod:germanpants, German WW2 Trousers
flansmod:b1, Char B1 Bis
flansmod:kskpants, German KSK Trousers
flansmod:c4, C4 Plastic Explosive
flansmod:sdkfz2, SdKfz.2
flansmod:50cal, Browning .50Cal
flansmod:swatbody, SWAT Bodyarmour
flansmod:m3a1, M3A1 Grease Gun
flansmod:russianpants, Russian WW2 Trousers
flansmod:coltpython, Colt Python
flansmod:sg550, SG550
flansmod:g36ammo:0, G36C Ammo
flansmod:ww2mine, Anti-Tank Mine
flansmod:uspammo:0, USP Ammo
flansmod:nerforangevest, Orange Nerf Vest
flansmod:sasbody, British SAS Jacket
flansmod:clipdart:0, Nerf Clip System Dart
flansmod:bodyarmour, Body Armour
flansmod:flanmwlongbarrel, Long Barrel
flansmod:is2, IS-2
flansmod:w1200ammo:0, 12 Gauge Shell
flansmod:m1911ammo:0, M1911 Ammo
flansmod:tiger, Tiger
flansmod:nagantsniper, Mosin Nagant Sniper
flansmod:boforsammo:0, Bofors Ammo
flansmod:rotaryengine, Rotary Engine
flansmod:mustang, P-51 Mustang
flansmod:fmg, FMG-9
flansmod:ppsh, PPSH-41
flansmod:crusader, Cruiser Mk. VI Crusader
flansmod:mechaobsidianboots, Obsidian Mecha Boots
flansmod:baseballbat, Baseball Bat
flansmod:spasammo:0, 12 Gauge Explosive Ammo
flansmod:flak38, Flak-38
flansmod:hellcat, M18 Hellcat
flansmod:12gaugeshellincendiary:0, 12 Gauge Incendiary Shotgun Shell
flansmod:germanchest, German Coat
flansmod:l86, L86 LSW
flansmod:panzerschreckammo:0, Panzerschreck Ammo
flansmod:juggernautbodybrown, Juggernaut Body Armor (Brown)
flansmod:russianboots, Russian WW2 Boots
flansmod:nerfyellowvest, Yellow Nerf Vest
flansmod:fnscarammo:0, FN SCAR Ammo
flansmod:nerfmaverick, Nerf Maverick
flansmod:m1014, M1014
flansmod:m1garandammo:0, M1 Garand Ammo
flansmod:germanforestcoat, German WW2 Forest Coat
flansmod:37mmammo:0, 37mm Flak Cannon Ammo
flansmod:mechaspeeddecrease, Speed Decrease
flansmod:germandeserthelmet, German WW2 Desert Helmet
flansmod:mim23ammo:0, MIM-23 Rocket
flansmod:panzerfaust3, Panzerfaust 3
flansmod:l96, L96
flansmod:tiger131, Tiger 131
flansmod:nerfspring, Nerf Blaster Spring
flansmod:marinehelmet, Marine Helmet
flansmod:nerfnitron, Nerf Vortex Nitron
flansmod:augammo:0, AUG Ammo
flansmod:dragunov, Dragunov
flansmod:acr, ACR
flansmod:exoskeletonboots, Exoskeleton Boots
flansmod:japanese_item, Japanese Weapons Box
flansmod:usppoisonammo:0, USP Poison Ammo
flansmod:stug, StuG IV
flansmod:abrams, M1 Abrams
flansmod:flanmwreddot, Red Dot Sight
flansmod:vickerskgo, Vickers K-GO
flansmod:s100, S-100 SchnellBoot
flansmod:modernadvanced_item, Advanced Modern Weapons Box
flansmod:chaffee, M24 Chaffee
flansmod:50calammo:0, Browning .50Cal Ammo
flansmod:nerfstrongarm, Nerf Elite Strongarm
flansmod:juggernauthelmetbrown, Juggernaut Helmet (Brown)
flansmod:americansnowboots, American WW2 Snow Boots
flansmod:sg550ammo:0, SG550 Ammo
flansmod:exoskeletonhelmet, Exoskeleton Helmet
flansmod:claymore, M18 Claymore
flansmod:mecharedstonemagnet, Redstone Magnet
flansmod:35dartdrum:0, Nerf 35 Dart Drum
flansmod:japanesepants, Japanese WW2 Trousers
flansmod:ak74, AK74
flansmod:g3, G3
flansmod:lugerammo:0, Luger Ammo
flansmod:nerfpyragon, Nerf Pyragon
flansmod:shell:0, AP Tank Shell
flansmod:ww2armour_item, WW2 Armor Box
flansmod:m40a3ammo:0, Explosive Sniper Ammo
flansmod:sigp232, SIG P232
flansmod:helicopterblade, Helicopter Blade
flansmod:elitedart:0, Nerf Elite Dart
flansmod:mechametalmagpie, Metal Magpie
flansmod:mwmedkit, Medkit
flansmod:bmwr75, BMWR75
flansmod:saspants, British SAS Trousers
flansmod:flanskeleton2_item, tile.flanSkeleton2.name
flansmod:advancedtankbody, Advanced Tank Body
flansmod:panzerfaustammo:0, Panzerfaust Grenade
flansmod:germanboots, German WW2 Boots
flansmod:advcpu, Advanced CPU
flansmod:germancoat, German WW2 Coat
flansmod:olympia, Olympia
flansmod:mp5ammo:0, MP5 Ammo
flansmod:m16a4, M16A4
flansmod:americanuniformpants, American Trousers
flansmod:tt33, TT33
flansmod:spetsnazboots, Spetsnaz Boots
flansmod:metalpropeller, Metal Propeller
flansmod:bren, Bren
flansmod:blackhawk, UH-60 Black Hawk
flansmod:nerfvulcan, Nerf Vulcan
flansmod:germanuniformpants, German Trousers
flansmod:m1014ammo:0, 12 Gauge Buckshot Shell
flansmod:labcoat, Lab Coat
flansmod:jury, Jury Autorevolver
flansmod:pak40, Pak-40
flansmod:at4ammo:0, AT4 Rocket
flansmod:lancaster, Lancaster Bomber
flansmod:screwdriver, Screwdriver
flansmod:gignboots, French GIGN Boots
flansmod:ak47ammo:0, AK47 Ammo
flansmod:bf109, BF109
flansmod:dp28ammo:0, DP28 Ammo
flansmod:m45quad, M45 .50Cal Quad Mount
flansmod:skorpionammo:0, Skorpion Ammo
flansmod:mecharocketpack, Rocket Pack
flansmod:cattrack, Caterpillar Track
flansmod:g43, Gewehr 43
flansmod:20mmammo:0, 20mm Auto Cannon Ammo
flansmod:american_item, American Weapons Box
flansmod:g36, G36C
flansmod:sentrygun, Sentry Gun
flansmod:dragunovammo:0, Dragunov Ammo
flansmod:25dartelitedrum:0, Nerf Elite 25 Dart Drum
flansmod:stinger, FIM-92 Stinger
flansmod:mk2frag, Mk. 2 Frag Grenade
flansmod:rgd33, RGD-33 Stick Grenade
flansmod:shopkeepersapron, Shopkeeper's Apron
flansmod:judge, Judge Shotgun
flansmod:minigunexplosiveammo:0, Minigun Explosive Ammo
flansmod:barrettammo:0, Barrett Ammo
flansmod:metalwingsmall, Small Metal Wing
flansmod:mwriotshield, Riot Shield
flansmod:flanmwautofire, Full Auto Fire Modification
flansmod:nerfpraxis, Nerf Vortex Praxis
flansmod:redstonecoil, Redstone Coil
flansmod:executioner, Executioner Shotgun
flansmod:f22, F22 Raptor
flansmod:policejacket, Police Jacket
flansmod:blacktrousers, Black Trousers
flansmod:spetsnazbody, Spetsnaz Jacket
flansmod:bulldozerboots, Bulldozer Boots
flansmod:zomriotshield, Old Police Riot Shield
flansmod:smallironarm, Small Iron Arm
flansmod:flanmw4xscope, 4x Scope
flansmod:triplanewing, Triplane Wing
flansmod:fleshlump, Lump of Zombie Flesh
flansmod:zf4scope, ZF-4 Scope
flansmod:marineboots, Marine Boots
flansmod:smallironleg, Small Iron Leg
flansmod:fg42ammo:0, FG42 Ammo
flansmod:bazooka, Bazooka
flansmod:passengerbay, Passenger Bay
flansmod:glockammo:0, Glock Ammo
flansmod:britishboots, British WW2 Boots
flansmod:minigunammo:0, Minigun Ammo
flansmod:leech, Leech
flansmod:type100, Type 100
flansmod:largebomb:0, Large Bomb
flansmod:surgicalaxe, Surgical Axe
flansmod:12gaugeshell:0, 12 Gauge Shotgun Shell
flansmod:coltammo:0, Colt Ammo
flansmod:heavytankbody, Heavy Tank Body
flansmod:british2pdrapshell:0, British 2pdr AP Tank Shell
flansmod:mediumdiamondleg, Medium Diamond Leg
flansmod:cattrackpiece, Caterpillar Track Piece
flansmod:advancedmetalcockpit, Advanced Metal Cockpit
flansmod:leo2a6, Leopard 2A6
flansmod:mechalantern, Lantern
flansmod:m9, M9
flansmod:tigerii, Tiger II H
flansmod:tankbarrel, Tank Barrel
flansmod:hydra70ammo:0, Hydra 70 salvo
flansmod:americanchest, American Coat
flansmod:hk416, HK416
flansmod:nagant, Mosin Nagant
flansmod:mg42ammo250:0, MG42 Ammo - 250 Bullet Box
flansmod:gignbody, French GIGN Jacket
flansmod:m157mm, M1-57 MM
flansmod:w1200incendiaryammo:0, 12 Gauge Incendiary Shell
flansmod:japanesehelmet, Japanese WW2 Helmet
flansmod:mg151ammo:0, MG 151 Ammo
flansmod:flanmwsilencer, Silencer
flansmod:brenammo100:0, Bren Ammo - 100 Bullet Drum
flansmod:nerfrecon, Nerf Recon
flansmod:m72law, M72 LAW
flansmod:torpedo:0, Torpedo
flansmod:3006bullet:0, .30-06 Springfield
flansmod:thompsonammo:0, Thompson Ammo
flansmod:kskboots, German KSK Boots
flansmod:spetsnazpants, Spetsnaz Trousers
flansmod:british_item, British Weapons Box
flansmod:mediumdiamondarm, Medium Diamond Arm
flansmod:bulldozerhelmet, Bulldozer Helmet
flansmod:doublebarrelledshotgun, Double Barrelled Shotgun
flansmod:metalwingsection, Metal Wing Section
flansmod:l86ammo:0, L86 LSW Ammo
flansmod:ppshammo:0, PPSH-41 Ammo
flansmod:usp, USP .45
flansmod:panzerfaust, Panzerfaust
flansmod:flaregunammo:0, Flare
flansmod:germandesertcoat, German WW2 Desert Coat
flansmod:woodenpropeller, Wooden Propeller
flansmod:grenadelauncherammo, Impact Grenade
flansmod:irondrill, Iron Drill
flansmod:modernpremium, Premium Reward Box
flansmod:britishdesertcoat, British WW2 Desert Coat
flansmod:bombbay, Bomb Bay
flansmod:mechawastecompactor, Waste Compactor
flansmod:mg42, MG42
flansmod:ww2parachute, Parachute
flansmod:panzerschreck, Panzerschreck
flansmod:golddeserteagle, Gold Desert Eagle
flansmod:britishdesertpants, British WW2 Desert Trousers
flansmod:t34, T-34
flansmod:mechaironarmour, Iron Armor
flansmod:britishpants, British WW2 Trousers
flansmod:grenadelaunchergasammo, Gas Grenade
flansmod:m4carbine, M4 Carbine
flansmod:stenammo:0, Sten Ammo
flansmod:whistlerdart:0, Nerf Whistler Dart
flansmod:russiancoat, Russian WW2 Coat
flansmod:flangunrack_item, tile.flanGunRack.name
flansmod:largewheel, Large Wheel
flansmod:nerfraider, Nerf Raider
flansmod:cloakergoggles, Cloaker Goggles
flansmod:mechadiamondcutter, Diamond Cutter
flansmod:britishhelmet, British WW2 Helmet
flansmod:kskhelmet, German KSK Helmet
flansmod:mechafloat, Floatation Device
flansmod:marinebody, Marine Jacket
flansmod:helicopterskid, Helicopter Skid
flansmod:mp40ammo:0, MP 40 Ammo
flansmod:flamethrower, Flamethrower
flansmod:germanforestboots, German WW2 Forest Boots
flansmod:20discclip:0, Nerf Vortex 20 Disc Clip
flansmod:sherman, M4 Sherman
flansmod:vickerskammo100:0, Vickers K Ammo - 100 Bullet Drum
flansmod:leeenfieldsniper, Lee Enfield Sniper
flansmod:marinepants, Marine Trousers
flansmod:canister, Canister
flansmod:wheel, Small Wheel
flansmod:germanuniformboots, German Boots
flansmod:rpd, RPD
flansmod:rpg, RPG-7
flansmod:kar98ksniper, Kar98k Sniper
flansmod:hydra70, Hydra 70 rocket pod
flansmod:nerframpage, Nerf Elite Rampage
flansmod:rpk, RPK
flansmod:bulldozerbody, Bulldozer Chestplate
flansmod:acrammo:0, ACR Ammo
flansmod:kar98k, Kar98k
flansmod:rpkammo:0, RPK Ammo
flansmod:browningammo:0, Browning .30Cal Ammo - 250 Bullet Box
flansmod:mk4rocket:0, Mk. 4 Rocket
flansmod:nerfstryfe, Nerf Elite Stryfe
flansmod:nerfretaliator, Nerf Elite Retaliator
flansmod:mechailluminator, Illuminator
flansmod:ironexcavator, Iron Excavator
flansmod:trenchgun, Trenchgun
flansmod:advhydraulics, Advanced Hydraulics
flansmod:nerflongshot, Nerf Longshot
flansmod:yak9, Yak-9
flansmod:type14, Type 14
flansmod:germansnowhelmet, German WW2 Snow Helmet
flansmod:americansnowcoat, American WW2 Snow Coat
flansmod:nerf_item, Nerf Blaster Box
flansmod:nerfgreenknees, Green Nerf Kneepads
flansmod:zommedicpack, Medical Kit
flansmod:policehat, Police Helmet
flansmod:a10, A-10
flansmod:m1911, M1911 Colt .45
flansmod:mechaironrefiner, Iron Refiner
flansmod:flakjacket, Flak Jacket
flansmod:napalm:0, Napalm
flansmod:mp5kammo:0, MP5K Ammo
flansmod:ww2knife, Knife
flansmod:nerfgreenvest, Green Nerf Vest
flansmod:flanmwpistolflashlight, Pistol Flashlight Attachment
flansmod:uc2pdr, Universal Carrier 2 Pdr
flansmod:makarov, Makarov
flansmod:p90ammo:0, P90 Ammo
flansmod:smallchassis, Small Car Chassis
flansmod:springfield, Springfield
flansmod:sdkfz222, SdKfz.222
flansmod:kskbody, German KSK Jacket
flansmod:lighttankbody, Light Tank Body
flansmod:germandesertpants, German WW2 Desert Trousers
flansmod:bazookaammo:0, Bazooka Ammo
flansmod:flaregun, Flare Gun
flansmod:hind, Mi-24 Hind
flansmod:churchill, Churchill Mk VII
flansmod:m3a1ammo:0, M3A1 Ammo
flansmod:tankturret, Tank Turret
flansmod:germansnowpants, German WW2 Snow Trousers
flansmod:vortexdisc:0, Nerf Vortex Disc
flansmod:heshell:0, HE Tank Shell
flansmod:thompson, Thompson
flansmod:aabarrel, AA Gun Barrel
flansmod:nerffoam, Nerf Foam
flansmod:leeenfieldammo:0, Lee Enfield Ammo
flansmod:b52, B-52
flansmod:mwparachute, Parachute
flansmod:at4, AT4
flansmod:mechainfiniteammobox, Infinite Ammo Box
flansmod:mim23, MIM-23 Anti-Aircraft
flansmod:juggernautbody, Juggernaut Body Armor (Green)
flansmod:nerfblueknees, Blue Nerf Kneepads
flansmod:uzi, Mini-Uzi
flansmod:dbattery, D Battery
flansmod:mechaspeedincrease, Speed Increase
flansmod:t90, T-90MS
flansmod:357magnum:0, .357 Magnum
flansmod:aa12, AA-12
flansmod:molotovcocktail, Molotov Cocktail
flansmod:betacmag:0, Beta C-Mag
flansmod:m21ammo:0, M21 Ammo
flansmod:mwknife, Knife
flansmod:exoskeletonlegs, Exoskeleton Leg Armour
flansmod:blacksweater, Black Sweater
flansmod:w1200, W1200
flansmod:brenammo30:0, Bren Ammo - 30 Bullet Box
flansmod:chinook, Chinook
flansmod:webley, Webley
flansmod:americansnowhelmet, American WW2 Snow Helmet
flansmod:apacheah64, AH-64D Apache
flansmod:mechananobots, Nanobots
flansmod:chinu, Chi-Nu
flansmod:m1887ammo:0, 12 Gauge Poisoned Flechette Shell
flansmod:zero, Zero
flansmod:rpdammo:0, RPD Ammo
flansmod:creeperexplode, Creeper Explosion
flansmod:ak74ammo:0, AK74 Ammo
flansmod:m249, M249 SAW
flansmod:americanhelmet, American WW2 Helmet
flansmod:greyhound, M8 Greyhound
flansmod:ironcircularsaw, Iron Circular Saw
flansmod:m14ammo:0, M14 Ammo
flansmod:flamethrowerammo:0, Flamethrower Ammo
flansmod:balaclava, Balaclava
flansmod:barrett, Barrett .50 Cal
flansmod:webleyammo:0, Webley Ammo
flansmod:aa12ammo:0, AA-12 Ammo
flansmod:panhelmet, Pan Helmet
flansmod:denseredstonecoil, Dense Redstone Coil
flansmod:zombiemachete, Machete
flansmod:biplane, Biplane
flansmod:aug, AUG
flansmod:mechadiamonddetector, Diamond Detector
flansmod:trigat:0, TRIGAT-LR
flansmod:type99ammo:0, Type 99 Ammo
flansmod:40discdrum:0, Nerf Vortex 40 Disc Drum
flansmod:prototitan, Proto Titan
flansmod:v6engine, V6 Engine
flansmod:flakvierling, Flakvierling-38 AA Gun
flansmod:juggernautpantsbrown, Juggernaut Leg Armor (Brown)
flansmod:trenchgunammo:0, Trenchgun Ammo
flansmod:ww2medkit, Medical Kit
flansmod:britishdeserthelmet, British WW2 Desert Helmet
flansmod:flanmwforegrip, Foregrip
flansmod:sasjeep, British Jeep
flansmod:nerfplastic, Nerf Plastic
flansmod:fg42, FG42
flansmod:m3halftrack, M3Halftrack
flansmod:mechaautofueler, Auto Fueler
flansmod:britishdesertboots, British WW2 Desert Boots
flansmod:fiberglass, Fibreglass
flansmod:type14ammo:0, Type 14 Ammo
flansmod:nerfstampede, Nerf Stampede
flansmod:colt, Colt
flansmod:littlebird, MH-6 LittleBird
